job_posting_id,title,company,text,date,url
312330,Backend Developer(추천시스템),넥스트증권,"- AI ​기반 신사업 서비스의 ​추천 ​시스템 ​설계·개발·운영 합니다. - 멀티모달 모델 ​추론 최적화(지연 ​시간, ​메모리, 비용 ​관리)를 진행하고 ​추천 ​시스템에 적용합니다. - 대규모 사용자 ​트래픽 대응을 ​위한 스케일링·로드밸런싱을 고려하여 아키텍처/인프라를 개선하고 확장합니다. - 5년 이상의 백엔드 엔지니어링 경력 - 추천 시스템 개발의 라이프사이클 전체에 익숙하신 분 - 대규모 ML 서빙 아키텍처 설계 및 운영 경험 (Kubernetes, Docker, Ray Serve 등)이 있으신 분 - 스스로 트레이드오프를 판단하여 의사결정 내리고 실행할 수 있는 분 - ML 기반 프로젝트를 바탕으로 실 서비스에서 비즈니스 임팩트를 만들어보신 분 - LLM 추론 최적화 경험 (Flash Attention, Quantization, TensorRT 등)이 있으신 분 - 금융 서비스 특화 SLA 관리 및 Latency/Throughput 최적화 경험이 있으신 분 - Datadog, Prometheus, Grafana 기반 MLOps/Observability 경험이 있으신 분 - 다음과 같은 추천 시스템의 각 컴포넌트에 대해 하나 이상의 깊은 이해도와 경험이 있으신 분 1) 데이터 인제스쳔, 로그 파이프라인 2) 피처 스토어 인프라 운영 관리 3) 모델 서빙 인프라 운영 관리 4) 실시간 추천 Retrieval 시스템 5) 랭킹/후처리 엔진 6) AB 테스트, 실험 플랫폼 7) 모니터링, 운영 자동화",,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=312330&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
315036,ML Research Scientist,퍼스트해빗,"프롬프트와 컨텍스트 아키텍처 설계 및 개선 · 요구사항과 시스템 목적에 맞는 프롬프트 구조 및 컨텍스트 레이어 설계 · 모델 응답 품질·속도를 극대화하기 위한 전략 수립 · 프롬프트·컨텍스트 버전관리 및 서비스 환경 성능 모니터링 운영 · Agent Workflow와 연결되는 context planning(요약, 정제, 구조화) 설계 에이전트 파이프라인 설계 · 모델·툴·데이터소스 간 상호작용을 설계한 Agent Workflow 구축 · 실패 케이스 모니터링 및 복원력·효율성 개선 · Agentic Routing, Tooling, Fallback 전략 설계 및 최적화 모델 평가(BMT) 및 적용 · 도메인 맞춤형 벤치마크 테스트(BMT) 설계 · 모델 성능의 정량적·객관적 평가 체계 구축 · 평가 결과를 서비스 적용 전략으로 연결 · 프론트엔드: HTML, CSS, JS에 대한 이해 · 백엔드: Python, FastAPI 기반 스트리밍(WebSocket) 서버 개발 가능 · AI Flow Engineering: LangChain, LangGraph 개발 경험 또는 이해 · MCP 세팅 및 활용에 대한 이해 · AI 자체에 관심이 많고 Agentic Pipeline, 서버·API 세팅 등에 적극적인 분 · 스펙이 정리되길 기다리기보다 다양한 탐색으로 Agile하게 움직이는 연구형 개발자 · GraphDB / GraphRAG 분야 이해도 또는 연구 경험 · 프롬프트 구조, 컨텍스트 레이어링, 데이터/툴 참조 구조 등의 아키텍처를 설계하고 성능을 개선해본 경험 · 기술 검증(PoC), 논문 리뷰, 오픈소스 분석 경험 · Frontend 파트와 협업 시 시각화까지 이어지는 흐름을 즐기시는 분 · HTML / CSS / JS 등 웹 언어 경험 보유 · 컴퓨터공학 기반의 시스템 설계 능력 · 다양한 경력과 함께 AI 활용에 열정이 넘치는 인재",2025.12.31,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=315036&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
318880,[인턴] AI Engineer,렛서,"B2B 기반 AI 문제 발굴 • 고객사 및 내부 이해관계자와의 미팅을 통해 비즈니스 요구사항 수집 및 분석 • 고객 비즈니스 프로세스를 이해하고 AI 적용 가능 영역을 도출 • 발굴된 문제를 데이터 관점에서 정의하고, AI/LLM 적용 가능성 평가 발굴된 AI 문제 검증 • 수집한 데이터를 기반으로 문제 정의의 타당성을 검증 • PoC(Proof of Concept) 또는 파일럿 프로젝트를 통해 AI 적용 효과를 실험 • 검증 과정에서 발견된 한계점 및 개선사항 도출 • 업무에 AI를 적극적으로 활용해 생산성을 높이시는 분 • 비즈니스 문제를 논리적으로 정의하고 해결 방안을 제시할 수 있는 역량을 보유하신 분 • AI 도메인 지식을 활용해 문제를 AI가 해결할 수 있는 형태로 구조화하실 수 있으신 분 • LLM 또는 AI API 기반 모듈 개발 경험을 보유하신 분 • 사내외 개발자 및 기획자와의 커뮤니케이션을 하실 수 있으신 분 • 고객 대응 및 프리세일즈 과정에서 기술 설명 및 데모 경험이 있으신 분 • B2B IT 서비스 기획 및 고객 요구사항 분석, 기술 컨설팅 경험이 있으신 분 • 클라우드 환경(AWS) 및 기초적인 CS에 대한 이해가 있으신 분",2025.12.17,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=318880&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
319759,AI SW Engineer - Agentic AI(3년 이상),엣지크로스,"· 산업용 LLM 기반 AI Agent 시스템 설계 및 개발 · Multi-AI Agent Orchestration 기반의 기계 지능화(AX, AI Transformation) 플랫폼 개발 · RAG(Retrieval-Augmented Generation) 파이프라인 설계 및 최적화 · Prompt Engineering 및 멀티모달 데이터 프로세싱 알고리즘 개발을 통한 AI Agent 성능 향상 · 기계와 현장이 실시간으로 상호작용할 수 있는 Agentic AI 아키텍처 구현 · 학력 : 컴퓨터공학, 전자공학, 인공지능 관련 학사 이상 또는 이에 준하는 경력 · AI Agent 개발 또는 AI 모델 개발 경험 3년 이상 · 산업 현장, 기계, IoT 등 물리적 세계에 AI를 연결하는 일에 열정을 가지신 분 · Agentic AI 시스템 개발 전문가로의 커리어를 만들어가고 싶은 분 · AI 관련 석사 또는 박사학위 소지자 · LLM 기반 AI Agent 시스템 개발 또는 서비스 운영 경험 · MLOps / LLMOps 구축 및 운영 경험 · RAG, Vector DB, Prompt Engineering 경험 · 예지 보전 알고리즘, 시계열 분석, 신호 처리 분야 지식 · 산업 AI, OT/IT 융합, Smart Factory 등 산업 지능화 프로젝트 경험",2026.02.10,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=319759&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
320257,AI 풀스택 엔지니어,마드라스체크(플로우),"• Flow AI 시스템 에이전트(Agent)의 설계 및 개발 • OpenAI GPT, Claude, Gemini 등 LLM API를 활용한 기능 구현 • LangGraph, LangChain 등 LLM 프레임워크 기반의 에이전트 아키텍처 설계 및 구축 • 프롬프트 엔지니어링과 워크플로우 자동화 도구의 기획·구현• • JavaScript 생태계 전반(Next.js, NestJS, LangChain.js 등)에 익숙하신 분 • AI 프롬프트 엔지니어링 경험 필수 • LangChain, LangGraph 등 LLM 프레임워크를 활용한 RAG·Agent 프로젝트 개발 경험 (GPT, Claude, Gemini) • Flow, Teams, Slack, Jira, Trello, Notion 등 협업툴에 대한 이해와 관심 • PostgreSQL, Redis 기반의 데이터 및 캐시 설계·개발 경험 • LLM, Embedding, Re-ranking 개념에 대한 기본 이해 • RAG, Agent, MCP 등 LLM 관련 최신 트렌드를 꾸준히 학습하고 탐구하시는 분 • Git을 활용한 버전 관리 및 브랜치 기반 협업 경험 • 사이드 프로젝트를 기획·운영해본 경험 • 무언가에 깊이 몰입하는 즐거움을 아는 분",2026.02.03,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=320257&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
320477,AI Agent 개발자,멋쟁이사자처럼,"• 비즈니스 요구를 이해하고, 그에 맞는 LLM 기반 프롬프트와 AI 에이전트 인터페이스를 설계하고 개발해요. • GPT, Claude, Gemini 등 다양한 AI 모델을 프론트엔드에서 다루며, 사용자 경험·성능·비용을 모두 고려한 최적의 인터랙션을 만들어가요. • 내부 도메인 지식과 문서 데이터를 활용해 RAG나 Multi-Agent 기반 UI/UX를 한층 더 고도화해요. • React나 Next.js 같은 모던 프론트엔드 프레임워크에서 LLM을 연동하고 사용자 인터페이스를 설계해본 경험이 있으면 좋아요. • Chain-of-Thought, Few-shot Learning 등 주요 프롬프트 엔지니어링 기법을 이해하고, 실제 프로젝트에 적용해보셨다면 더욱 잘 맞을 거예요. • GPT, Claude 등 대규모 언어모델의 특성과 한계를 이해하고, 목적에 따라 최적의 프롬프트 구조를 설계할 수 있다면 좋아요. • 영어 기술 문서를 무리 없이 읽고, 영문 프롬프트를 논리적이고 정확하게 작성할 수 있다면 큰 강점이에요. • OpenAI API, Anthropic Claude API 등을 프론트엔드에서 직접 연동해보고, 스트리밍 응답까지 처리해본 경험이 있으시면 좋아요. • AI 채팅 인터페이스, 실시간 콘텐츠 생성 등 LLM 기반 프로덕트를 실제로 만들어본 경험이 있다면 큰 강점이 돼요. • TypeScript로 타입 안전한 LLM API 통합을 구현해보신 분이라면 더욱 잘 맞아요. • Vercel AI SDK, LangChain.js 같은 프론트엔드 AI 도구를 활용해 본 경험이 있으면 도움이 돼요. • Server-Sent Events(SSE)나 WebSocket을 활용해 실시간 통신을 구현해본 적이 있다면 더욱 잘 맞을 거예요. • 프롬프트 최적화를 통해 실제 사용자 경험을 개선해본 사례가 있다면 더욱 반가워요.",2025.12.17 ,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=320477&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
321495,AI 데이터 솔루션 풀스택 개발자 (4년 이상),로이드케이,"• API 서버 개발 및 운영 (Python / FastAPI 등) • Airflow 기반 데이터 파이프라인 설계 및 운영 • LLM·LangChain·Vector DB 활용 등 개발 • AI/데이터 프로젝트 수행 및 고객사 시스템 통합 • Python 기반 서버 개발 경험 (FastAPI, Flask 등)이 있는 분 • 데이터 파이프라인 또는 워크플로우 설계/운영 경험(Airflow 등)이 있는 분 • RESTful API 설계 및 운영 경험이 있는 분 • Linux 환경에서의 서비스 배포 및 운영 경험이 있는 분 • 협업 도구(Jira, Git, Slack 등) 활용 및 프로젝트 단위 협업 능력이 있는 분 • LLM/RAG 시스템 개발 또는 LangChain, Vector DB 사용 경험이 있는 분 • 대규모 데이터 처리, ETL 자동화, AI 학습용 데이터 구성 경험이 있는 분 • 클라우드 환경(AWS, GCP, Azure 등) 개발 및 CI/CD 경험이 있는 분 • 공공기관 또는 대기업 프로젝트 수행 경험이 있는 분",2026.01.28,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=321495&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
321639,Data Analyst (Business),라이너(Liner),"• 사업의 성장, 수익성, 운영 효율을 이해하기 위해 핵심 사업 지표(KPI)를 정의하고 관리해요 • 매출, 비용, 공헌이익, LTV 등 손익 구조를 데이터 기반으로 분석하고 인사이트를 도출해요 • 다양한 조직(Finance, Marketing, Business)에서 발생하는 데이터를 통합해 Standard Metric 체계를 만들고, 실질적인 사업 성과를 측정 및 기회 영역을 발굴하기 위한 분석을 지원해요 • 사업 성과 모니터링을 효율적으로 하기 위해 필요한 대시보드를 구성하고 자동화 해요 • 데이터 흐름을 이해하고, 사업 분석에 필요한 데이터가 정확히 쌓일 수 있는 환경을 유지해요 • Business Analysis, Data Analysis, FP&A, Strategy 등 사업 및 손익 관련 분석 경험을 5년 이상 보유하신 분 • 매출, 비용, 마케팅 효율, LTV, 리텐션 등 프로덕트 기반의 핵심 지표를 깊이 이해하는 분 • 지표 정의 표준화, 데이터 마트 설계 등으로 지속가능한 KPI 체계를 구축해본 경험이 있는 분 • SQL 기반의 데이터 추출, 정제를 능숙하게 수행할 수 있는 분 • Spreadsheet, Looker, Tableau 등 BI 도구를 사용해 자동화된 대시보드를 운영해본 경험이 있는 분 • 어려운 지표 또는 분석 결과를 쉽게 설명하고 설득력있게 스토리텔링할 수 있는 분 • 여러 조직의 이해관계자와 협업하며 문제를 구조화하고 데이터 기반의 의사결정을 지원한 경험이 있는 분 • Subscription 기반 서비스의 수익 구조를 분석해본 경험이 있는 분 • 파트너십 모델(전략적 제휴, 프로모션, Referral 등)의 성과 분석 체계를 설계하고 운영한 경험이 있는 분 • 재무 모델링(FP&A)를 포함해 사업 지표에 대한 시뮬레이션 모델을 구성할 수 있는 분 • SQL과 Python을 활용한 지표 자동화 파이프라인 구축 경험이 있는 분 • IR 목적의 데이터 리포팅 또는 투자 유치 과정에서의 Data Room 구성 경험이 있는 분 • 복잡한 비즈니스 로직으로 인한 지표 정합성 문제를 해결한 경험이 있는 분",2026.02.04,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=321639&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
322046,AI agent 엔지니어,아이제라,"• LLM+RAG 에이전트 설계, 도메인 지식기반 구축, 운영자동화/도구연동 구현 • 멀티에이전트(워크플로) 설계 및 외부 시스템(Teams/Kakao, ERP/MES) 연동 • 프롬프트 엔지니어링·평가·가드레일 설계 및 비용/지연시간 최적화 ㆍ경력 : 경력 5년~ ㆍPython/TypeScript 숙련 ㆍFastAPI/Express 중 1개 이상 실무 배포 경험 ㆍLLM 프레임워크 경험(LangChain/LlamaIndex/AutoGen/MCP 등 1개 이상) ㆍRAG 파이프라인 설계 경험 보유(문서 전처리, 청킹·임베딩, 벡터DB: FAISS/Pinecone 등) ㆍ툴 호출/함수호출·에이전트 오케스트레이션(태스크 플래닝, 메모리, 안전장치) 구현 경험 ㆍ권한/보안·비용관리 경험(토큰 사용량 모니터링, 캐싱, 레이트리밋) ㆍ배포·운영 경험(Docker/K8s, GitOps, 로깅·모니터링, A/B 테스트) ㆍ관련 전공 학사 이상 ㆍOpen-WebUI/사내 포털 커스터마이즈 경험, 플러그인·오버레이 UI 구현 경험 보유함 ㆍReact(또는 Svelte) 숙련, SPA/SSR(Next.js or SvelteKit)로 내부 툴 제작 경험 보유함 ㆍ상태관리(Zustand/Redux/Signals 등), 폼/테이블/모달 등 복합 UI 컴포넌트 설계 경험 보유함 ㆍTailwind·shadcn/ui·Vite 사용 경험 및 디자인 시스템 운영 경험 보유함 ㆍ실시간 인터랙션(WebSocket/SSE)로 스트리밍 출력, 토큰 사용량/비용 실시간 표시 구현 경험 보유함 ㆍ파일 업로드·문서 파싱(OCR 포함)·RAG 플레이그라운드(UI에서 청킹/임베딩 파라미터 조절) 구현 경험 보유함 ㆍRBAC/OAuth2(예: Azure AD, MS Graph)·감사로그·비밀관리 연동 경험 보유함",,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=322046&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
325529,Agentic 응용앱 개발자,다키클라우드코리아,"• LLM 기반 Agentic 애플리케이션 설계 및 개발. • Retrieval-Augmented Generation(RAG), Tool-Use, Multi-Agent Workflow 설계 및 구현. • 대규모 모델을 활용한 대화형 서비스, Copilot, AI Workflow 자동화 애플리케이션 개발. • 모델/Agent 성능 평가 및 실사용 환경에서의 안정성 검증. • API, SDK, Web/App 연동을 통한 AI 서비스 통합. • 최신 Agentic Frameworks(LangChain, LlamaIndex, AutoGen, Agno, CrewAI 등) 탐색 및 적용. • AI 애플리케이션 개발 2년 이상의 경험. • Python, TypeScript 등 서비스 개발에 필요한 언어 능숙. • LangChain, LlamaIndex, AutoGen, Haystack, Agno, CrewAI 등 Agentic Framework 활용 경험. • OpenAI, Anthropic, Hugging Face, NVIDIA 등 주요 LLM API/SDK 활용 경험. • RESTful API, GraphQL, gRPC 등을 통한 시스템 연동 경험. • 데이터 처리, 검색 엔진(ElasticSearch, Weaviate, Milvus 등)과의 통합 경험. • UX/UI 팀과 협업하여 사용자 친화적인 AI 인터페이스 구현 가능. • 실무에서 RAG, Multi-Agent, Workflow Orchestration 프로젝트 경험. • 클라우드(AWS, Azure, GCP) 및 컨테이너(Kubernetes, Docker) 환경 배포 경험. • 실시간 애플리케이션(예: Copilot, 고객지원 Agent) 구현 경험. • 다양한 도구/서비스 연계를 통한 Agent Tool-Use 설계 경험. • 오픈소스 프로젝트 기여 또는 사이드 프로젝트 운영 경험.",2025.12.30 ,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=325529&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
325530,딥러닝 리서처,다키클라우드코리아,"• 기업/도메인 특화 AI 모델 개발을 위한 **데이터셋 구축, 정제 및 관리**. • 사내/외부 데이터셋 기반 **모델 학습, 파인튜닝(Fine-tuning), 평가 체계** 설계 및 구현. • 대규모 언어 모델(LLM), 멀티모달 모델, 생성형 AI 모델을 기업 환경에 맞게 **최적화 및 커스터마이징**. • 최신 논문 및 연구 결과를 분석하여 **실제 서비스에 적용 가능한 기술**로 전환. • 모델 추론 효율화(TensorRT, vLLM, DeepSpeed 등) 및 **GPU/NPU 기반 분산 학습 전략 연구**. • 딥러닝 연구 또는 응용 분야 3년 이상의 경험. • 컴퓨터 과학, 전기전자 또는 관련 분야 석사 이상 학위. • PyTorch, TensorFlow 등 **딥러닝 프레임워크 활용 능숙**. • Transformer, Self-Supervised Learning, RLHF 등 **최신 학습 기법** 이해. • 데이터셋 구축 및 커스텀 파인튜닝 경험. • 논문 리서치 및 구현을 통한 **기술 실험·검증 경험**. • 기업/도메인 특화 LLM 또는 멀티모달 모델 개발 경험. • TensorRT-LLM, vLLM, Megatron-LM 등 **대규모 학습/추론 프레임워크 경험**. • 데이터 증강, 지식 주입(Knowledge Injection), Instruction Tuning 등 **파인튜닝 기법 적용 경험**. • 학제 간 연구(언어+비전, 언어+음성 등) 경험. • 생성형 AI/에이전트 시스템 연구 및 구현 경험.",2025.12.30,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=325530&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
325838,백엔드 엔지니어,딥세일즈,"AI Agent가 실시간으로 데이터를 처리하고 판단할 수 있도록 고성능 백엔드 인프라를 설계하고 개발합니다. • Multi-Language 기반 서비스 개발: Node.js, Kotlin/Java(Spring Boot), Golang을 적재적소에 활용하여 마이크로서비스(MSA)를 설계하고 구현합니다. • 고성능 API 및 데이터 파이프라인 구축: AI 모델과 실시간으로 통신하는 gRPC/REST API 개발 및 대용량 데이터 처리를 위한 파이프라인을 최적화합니다. • 데이터베이스 아키텍처 설계 및 최적화: 서비스의 데이터 흐름에 맞는 최적의 DB(RDBMS, NoSQL)를 선정하고, 쿼리 튜닝 및 인덱싱 전략을 수립합니다. • 안정성 및 확장성 확보: 트래픽 스파이크에 대응할 수 있는 Auto-scaling 아키텍처를 구성하고, 시스템 모니터링 및 장애 대응 체계를 구축합니다. • Backend 개발 경력 5년 이상 혹은 그에 준하는 실력을 갖추신 분 • Polyglot 역량: Node.js, Kotlin/Java, Golang 중 하나 이상에 대해 Deep Dive 경험이 있으며, 나머지 언어도 거부감 없이 습득하고 활용할 수 있는 분 • 데이터 베이스 역량: RDBMS의 동작 원리(Transaction, Isolation Level, Indexing)를 명확히 이해하고 최적화해 본 경험 • 복잡한 비즈니스 로직을 SQL(PL/SQL 포함)로 능숙하게 구현할 수 있으며, JPA/TypeORM 등 ORM 기반의 아키텍처 환경에서도 유연한 데이터 모델링이 가능한 분 • AI/LLM 서비스 경험: LangChain/LangGraph, MCP, Vector DB 등을 활용해 본 경험이 있는 분 • 클린 아키텍처: Layered, Hexagonal 등 클린 아키텍처 패턴을 실무에 도입하여 비즈니스 로직과 외부 의존성(DB, UI 등)을 효과적으로 분리하고, 시스템의 유연성을 높여본 경험이 있는 분 • DevOps 마인드: AWS/GCP 클라우드 환경에서의 인프라 구성(Terraform, K8s) 및 CI/CD 파이프라인 구축 경험 • 비즈니스 문제 해결: 기술을 통해 비즈니스 임팩트를 만들어낸 구체적인 경험이 있는 분",2026.02.05 ,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=325838&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
326282,AI Engineer,에이뉴트,"• LLM(Large Language Model) 기반 데이터 분석 시스템 설계 및 개발 • RAG(Retrieval-Augmented Generation) 파이프라인 구축 및 최적화 • 멀티모달 AI 시스템 개발 (텍스트 + 이미지 통합 분석) • 대규모 문서(XML, PDF 등) 파싱 및 전처리 자동화 • 프롬프트 엔지니어링 및 LLM 응답 품질 개선 • 벡터 DB 및 검색 시스템 설계 및 운영 • AI 모델 성능 모니터링 및 지속적인 개선 • 데이터 파이프라인 설계 및 ETL 프로세스 구축 • 학사 이상 (전공 무관, 컴퓨터공학/데이터사이언스 우대) • AI/ML 관련 실무 경력 2년 이상 • Linux/Unix 환경에서의 개발 및 운영 경험 • Git을 활용한 버전 관리 경험 • Object Detection, Image Segmentation 등 컴퓨터 비전 기술 이해 • RAG 시스템 구축 및 운영 경험 • VLM 활용 경험 • 문서 이미지 OCR 및 레이아웃 분석 경험 • 벡터 데이터베이스(Pinecone, Chroma, FAISS 등) 활용 경험 • LangChain, LlamaIndex 등 LLM 프레임워크 사용 경험 • 문서 파싱 및 대규모 문서 처리 경험 • 영어 기술 문서 읽기/작성 가능",2025.12.23,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=326282&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
326661,Partner Backend 개발자,크림(KREAM),"• KREAM 파트너 센터/어드민 백엔드 개발 • KREAM 서비스 내 판매 관련 기능 백엔드 개발 • 외부 서비스용 API 개발 및 연동 • 성능 개선 및 최적화 • 파트너 관련 운영 이슈 및 요청 해결 • 기술 리뷰/피드백 등 협업 • 만 3년 이상의 백엔드 개발 경력 • Python Backend (FastAPI/Django/Flask 등) 개발 경험 • 대용량 DBMS (RDB, NoSQL) 설계 및 운영 경험 • Docker/Kubernetes 등 컨테이너 환경에 대한 이해 및 개발/운영 경험이 있으신 분 • 분산 서비스 시스템 설계 및 개발 경험이 있으신 분 • 대용량 및 비동기 API/배치 프로세스 개발 경험이 있으신 분 • AI Agent, MCP 서버 개발 등 AI 활용 개발 경험 및 역량을 보유하신 분 • Python 외 언어/프레임워크 기반 백엔드 개발 경험이 있으신 분 • 주도적으로 경계 없는 기여를 하고자 하는 마음을 가지신 분 • E-commerce 및 리셀 관련 도메인 경험 또는 관심이 있으신 분",2026.01.13,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=326661&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
