job_posting_id,title,company,text,date,url
328640,AI Agent Engineer,파인더갭,"• LLM·VLM·Multi-Agent 기반 연구 성과를 실제 서비스 수준으로 구현하고 PoC Product 전환을 주도 • 모델·데이터·서빙을 통합한 AI 실행 체계 설계 및 SaaS 환경에서의 안정적 운영 구조 구축 • Agentic Workflow(LangGraph 등)를 활용한 다중 에이전트 아키텍처 설계 및 고도화 • 자동화·모니터링·배포 체계 구축을 통한 품질·성능·비용 최적화 • 보안팀·제품팀과 협업하여 AI 기반 보안 자동화 기능의 표준화 및 기술 내재화 추진 • Computer Science, AI, Software Engineering 등 관련 전공 또는 이에 준하는 실무 경험 • 프로덕션 레벨 소프트웨어 엔지니어링 경험(API 설계, 모듈화, 테스트, 배포 등) • PyTorch, FastAPI, Node/NestJS 등 주요 AI/백엔드 프레임워크 중 하나 이상 활용 경험 • Git 기반 협업 환경, PR 리뷰, 코드 품질 관리 경험 • 연구 결과를 실제 서비스에서 동작하는 제품 형태로 구현할 수 있는 엔지니어링 역량 보유 • LLM·VLM·Agent 기반 시스템 설계 및 최적화 경험 • 모델 서빙, 경량화, 성능 최적화, 데이터 파이프라인 등 AI 시스템 효율화 경험 • SaaS/Cloud 환경(AWS/GCP 등)에서 AI 서비스 개발 및 배포 경험 • LangChain, LangGraph, CrewAI 등 최신 Agentic Workflow 프레임워크 경험 • RAG, Tool Use, Function Calling 기반 파이프라인 설계·튜닝 경험 • 자동화·내재화·지식공유(오픈소스, 기술문서, 내부 프레임워크) 경험 • 보안 자동화, 침투테스트, 취약점 분석 플랫폼 등 관련 도메인 경험",2025.12.24,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=328640&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
329701,Senior Frontend Engineer,여기어때투어,"[Frontend Engineering] • React 기반 웹 애플리케이션 설계 및 개발 (신규 서비스 구축 및 기존 서비스 고도화) • 렌더링 성능 최적화 및 로딩 속도 개선을 통한 사용자 경험(UX) 향상 • 기획, 디자인, 백엔드 팀과 협업하여 서비스 요구사항 분석 및 기능 구현 [AI Service Development] • OpenAI, Claude 등 LLM API를 활용한 챗봇 및 생성형 서비스 기능 개발 • RESTful API 및 다양한 Third-party(Slack, Notion 등) 서비스 연동 • AI 코딩 도구(Copilot 등)를 활용한 개발 생산성 향상 및 프로세스 개선 • 프론트엔드 개발 경력 5년 이상 • React(Hooks), TypeScript, 상태 관리 라이브러리(Recoil, Zustand 등)에 대한 숙련된 활용 능력 • 복잡한 API 문서를 분석하고 백엔드 및 외부 서비스와 원활하게 연동할 수 있는 능력 • 비효율적인 프로세스를 발견하고 기술적으로 개선하려는 주도적인 문제 해결 능력 • AI/LLM 활용 경험: LangChain, OpenAI API 등을 활용해 실제 프로덕트 레벨의 기능을 구현해 본 경험 • 스크립트 언어 활용: Python, Node.js 등을 이용해 간단한 크롤링이나 업무 자동화 스크립트를 작성해 본 경험 • 프롬프트 엔지니어링: LLM의 응답 품질을 높이기 위한 프롬프트 최적화 경험 • 성장 지향성: 새로운 AI 기술 트렌드(Vector DB, RAG 등)에 관심이 많고 빠르게 습득하시는 분",2025.12.18,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=329701&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
330402,AI Agent Engineer,넥스트증권,"1) AI ​Agent ​시스템 개발 및 ​프로덕션화 · LLM 기반 ​자율 에이전트를 설계, 구축, 배포하여 개인화된 금융 컨텐츠 생성 및 추천 서비스 제공 · LangChain, LangGraph, AutoGen 등 에이전트 프레임워크를 활용한 멀티-에이전트 시스템 구축 · Function Calling, Tool Use, 프롬프트 엔지니어링을 통한 에이전트 행동 제어 및 최적화 · 에이전트 간 협업 프로토콜 및 오케스트레이션 워크플로우 설계 2) End-to-End Product 개발 · 실시간 사용자 피드백 기반 에이전트 성능 개선 및 이터레이션 · PM, 디자이너, 엔지니어와 긴밀히 협업하여 제품 요구사항을 기술 솔루션으로 구현 · 에이전트 신뢰성, 안정성, 확장성을 보장하는 프로덕션 시스템 구축 3) RAG 및 지식 관리 시스템 · 금융 데이터 소스(뉴스, 공시, 시장 데이터)를 활용한 RAG 시스템 구축 및 최적화 · 벡터 데이터베이스(Weaviate, Pinecone, Qdrant 등)를 활용한 시맨틱 검색 및 컨텍스트 관리 · 실시간 피처 파이프라인 개발 및 대규모 유저 행동 로그 처리 · 5년 이상의 AI/ML 엔지니어 또는 백엔드 엔지니어 경력 · AI Agent 개발 핵심 경험 · LLM 기반 에이전트 시스템을 프로덕션 환경에서 구축 및 배포한 경험 · Function Calling, Tool Use, 프롬프트 엔지니어링을 통한 에이전트 제어 경험 · LangChain, LangGraph, AutoGen 등 에이전트 프레임워크 사용 경험 · RAG 시스템 구축 경험 (벡터 DB, 시맨틱 검색, 컨텍스트 관리) · FastAPI, gRPC 등을 활용한 API 개발 및 백엔드 시스템 구축 경험 1) 제품 개발 및 사용자 중심 사고 · End-to-End 제품 개발 경험 (아이디어 → MVP → 프로덕션) · 사용자 피드백 기반 빠른 이터레이션 및 A/B 테스트 경험 · PM, 디자이너 등 비기술 팀과의 크로스-펑셔널 협업 경험 2) 고급 AI Agent 기술 · 멀티-에이전트 시스템 및 에이전트 간 협업 프로토콜 구현 경험 · 강화학습(RL) 또는 RLHF를 통한 에이전트 학습 경험 · LLM 파인튜닝 및 도메인 특화 모델 개발 경험 · 에이전트 평가 프레임워크 및 자동화된 테스팅 구축 경험 3) 플랫폼 및 인프라 · LLMOps 구축 및 운영 경험 (LangSmith, Helicone, LangFuse 등) · 하이브리드 클라우드 아키텍처 환경에서 AI 모델 학습 및 추론 경험 · Python 능숙 및 PyTorch/TensorFlow 등 딥러닝 프레임워크 활용 능력 · GPU 프로파일링/튜닝 경험 · Kubernetes/Docker 기반 컨테이너화 및 배포 경험 · 실시간 스트리밍 데이터 처리 파이프라인 구축 경험",2026.01.27,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=330402&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
330496,BackEnd Engineer,파인더갭,"• 버그바운티 플랫폼 서비스 마이그레이션 프로젝트 • 인프라 / 서버 아키텍처 설계 • 보안인력 양성 교육 플랫폼 유지보수 • OpenVPN 서비스 유지보수와 사용자 접속 자동화 테스트 개선 및 접속로그 수집 파이프라인 개발 • 1개 이상의 서버 프로그래밍 언어를 능숙하게 다루시는 분 • 새로운 기술을 학습하는데 거부감이 없고, 빠르게 학습하는걸 즐기시는 분 • 네트워크 / OS 등 컴퓨터 공학 전반에 대한 기본 지식을 갖추신 분 • 다양한 사고로 서비스 아키텍처에 대한 설계와 고민을 하시는 분 • 단기적인 작업이 아닌 지속 가능한 서비스 개발을 위해 안전성, 생산성, 확장성을 고려하여 코드 품질에 기여할 분 • AWS, GCP, Azure 등 Public Cloud 환경에 대한 이해도가 있고, 서비스를 개발해 보신 분 • 다양한 관점을 가진 팀원들과 원활한 의사소통 및 협업을 하시는 분 • Spring Framework 생태계에 대한 이해도가 깊으신 분 • 기존 서비스를 다른 언어나 환경으로 마이그레이션 해본 경험이 있으신 분 • Terraform / Pulumi 와 같은 IaC 플랫폼으로 인프라를 구축해보신 분 • DDD Layered Architecture 에 대한 이해가 있으신 분 • 테스트 코드에 대한 자신만의 생각이 있으신 분 • LangChain / RAG 등 AI 에 대한 지식이 있거나 관심이 많으신 분",2026.02.13,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=330496&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
330894,LLM/AI 엔지니어 (LLM/AI Engineer),베이비챗,"인프라 & 운영 • 대규모 LLM 인퍼런스(Inference) 인프라를 설계하고 최적화해요. • GPU 클러스터 환경에서 모델 서빙 및 성능 튜닝을 담당해요. • 수백만 유저를 감당할 수 있는 확장 가능한 LLM 서비스 아키텍처를 구축해요. 모델 학습 & 데이터 • LLM 파인튜닝을 위한 데이터 정렬(Alignment) 파이프라인을 구축해요. • 분산 학습 환경(Distributed Training)에서 모델 트레이닝 및 실험을 관리해요. • AI 캐릭터와의 대화 품질을 높이기 위한 고품질 학습 데이터를 큐레이션하고 전처리해요. 시스템 개발 • RAG(Retrieval-Augmented Generation) 시스템을 설계하고 구현하여 캐릭터의 대화 품질을 고도화해요. • 대화 컨텍스트 관리 및 프롬프트 엔지니어링을 최적화해요. • LLM 에이전트(Agent) 시스템을 개발하고 고도화하여 캐릭터가 더 다양한 기능을 수행할 수 있도록 만들어요. 다음 중 최소 1개 영역 이상에서 실무 경험이 필수예요. • (인프라) vLLM, SGLang 등 대규모 LLM 인퍼런스 처리 경험 • (트레이닝) GRPO, SFT, DPO 등 데이터 정렬 및 모델 학습 경험 • (시스템) RAG 시스템 또는 LLM 에이전트 구현 경험 인프라 영역 • Kubernetes, Docker 기반 컨테이너 오케스트레이션 경험 • AWS/GCP/Azure 등 클라우드 환경 운영 경험 • 모델 양자화(Quantization) 및 최적화 기술 이해 트레이닝 영역 • PyTorch 등 분산 학습 프레임워크 경험 • Hugging Face 생태계 활용 경험 • Instruction tuning 데이터셋 설계 경험 시스템 영역 • 벡터 데이터베이스(Vector DB) 활용 경험 • LangChain, n8n 등 LLM 프레임워크 경험 • Function calling, Tool use 등 에이전트 기술 구현 경험",2026.01.14,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=330894&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
330897,백엔드 엔지니어 (Backend Engineer),베이비챗,"서비스 아키텍처 & 트래픽 • 마이크로서비스 아키텍처(MSA) 환경에서 서버 구조를 설계하고 운영해요. • RESTful API 기반의 백엔드 서비스를 개발하고, 대규모 트래픽을 안정적으로 처리해요. • 트래픽/비용/성능을 고려한 확장 가능한 서비스 아키텍처를 구축해요. 데이터 & 스토리지 • RDBMS 또는 NoSQL을 활용해 도메인에 맞는 스키마/인덱스/쿼리를 설계하고 운영해요. • 데이터 관점에서 장애를 예방하고, 성능 튜닝 및 운영 안정성을 높여요. 운영 & 안정성 • 배포/모니터링/장애 대응을 포함한 서비스 운영 전반(SRE 관점 포함) 을 개선해요. • 시스템 관측성(로그/메트릭/트레이싱)과 운영 프로세스를 정비해요. • 필요 시 LLM API 연동 및 대화 품질을 뒷받침하는 서버 기능(컨텍스트/프롬프트/툴콜 등)도 함께 다뤄요. • Golang 또는 Typescript 등을 이용한 서버 개발 및 운영 경험이 3년 이상 있으신 분 • MSA 환경에서 RESTful API를 이용한 대규모 트래픽 운영 및 개발 경험을 보유하신 분 • RDBMS 또는 NoSQL DB를 활용한 시스템 설계/운영 경험을 보유하신 분 • CS 기본기(자료구조, 알고리즘, 네트워크, 운영체제)에 대한 탄탄한 이해를 갖추신 분 • Vertex, Anthropic 등 상용 LLM API 연동 경험 및 프롬프트 엔지니어링 기초 지식이 있으신 분 • Kubernetes(k8s) 환경에서 서비스 배포/운영/트러블슈팅 경험이 있으신 분 • Vector / full-text 검색 기반 RAG 시스템을 설계·운영해본 경험이 있으신 분 • Claude Code, Cursor 등 AI Coding Agent를 개발 프로세스에 적용해 생산성을 개선한 경험이 있으신 분 • AI 캐릭터 채팅, 서브컬쳐(Subculture) 등 Babechat 도메인에 관심과 이해도가 높은 분",2025.12.25,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=330897&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
331081,[AI] AI Engineer,혜움,"• AI Agent 시스템 설계 ​및 ​개발 • LLM 기반 ​Agentic AI 시스템을 ​설계하고 구축 • LangChain, ​LangGraph, ​CrewAI 등 ​프레임워크를 ​활용한 ​멀티 에이전트 아키텍처 ​구현 • Human-in-the-loop ​시스템 및 Tool-Using ​Agent ​개발 • RAG ​및 추론 시스템 ​고도화 • Retrieval-Augmented Generation(RAG) ​시스템 ​설계 및 ​구현 • Chain-of-Thought, Multi-step ​Reasoning ​등을 활용한 추론 ​파이프라인 구축 • 모델 ​개발 및 운영 • 서비스 요구사항에 맞는 LLM/sLLM Fine-tuning 및 최적화 • 모델 배포, 모니터링 및 지속적인 성능 개선 • 서비스 협업 • PM, 개발팀과 협업하여 AI 기능을 실제 서비스에 자연스럽게 융화 • 기술적 제약과 가능성을 명확히 전달하고 합리적인 구현 방향 제안 • LLM, NLP, 모델링 한정 합산 실무 경력 만 2년 이상 (이미지, 영상, 음성 제외) • LLM을 활용한 프로젝트를 문제 정의부터 모델 설계, 평가, 최적화까지 전 과정을 주도해 본 경험 • AI Agent 또는 Agentic AI 시스템을 실제로 개발하거나 운영해 본 경험 • LangChain, LangGraph, CrewAI 등 Agentic Workflow 프레임워크 활용 경험 • RAG 시스템 구축 및 튜닝 경험 (Embedding, Vector DB, Chunking 전략 등) • Prompt Engineering 및 Function Calling, Tool Use, MCP 활용 경험 • Google Cloud(GCP) 환경에서 AI 워크로드 운영 경험 • Container/Kubernetes 환경 배포 경험 • 팀 협업을 통해 AI 기술을 실제 제품 가치로 연결해 본 경험",2026.02.05,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=331081&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
331148,LLM 애플리케이션 및 AI 에이전트 개발자 (2년 이상),아이제라,"• AI Agent 파이프라인 설계 및 개발: LLM이 스스로 도구(Tool)를 선택하고 판단하여 업무를 수행하는 에이전트 시스템 구축 (Single/Multi-Agent System). • LLM 기반 서비스 백엔드 개발: LangChain, LlamaIndex 등을 활용한 비즈니스 로직 구현 및 API 서버 개발. • RAG (검색 증강 생성) 최적화: 사내 데이터 또는 외부 문서를 참조하여 환각(Hallucination)을 줄이고 정확도를 높이는 검색 시스템 구축. • 프롬프트 엔지니어링 및 최적화: 모델의 성능을 극대화하기 위한 시스템 프롬프트 설계 및 파인튜닝(Fine-tuning) 데이터셋 구성. • 성능 평가 및 모니터링: LangSmith 등을 활용한 LLM 응답 품질 평가 및 비용/속도 최적화. A. 프로그래밍 및 프레임워크 • Python (필수) • LLM Orchestration Framework • Web Framework: FastAPI 또는 Flask를 활용한 API 서버 구축 경험. B. AI & 데이터 기술 • Vector DB • RAG (Retrieval-Augmented Generation) • Model API Handling C. Agent 관련 경험 (중요) • Function Calling / Tool Use • Memory Management",,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=331148&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
331951,ML / LLM Engineer (커머스 검색),주식회사 제로,"* 에이전트 아키텍처 설계: LangGraph를 활용하여 복잡한 상태관리와 순환형 로직을 갖춘 대화형 에이전트를 개발합니다. * 에이전트 오너십: ‘요고랑’ 에이전트의 핵심 로직 오너십을 갖고, 성능을 고도화합니다. * 검색 품질 최적화: 멀티-쿼리 생성, 후보군 취함, 리랭킹 알고리즘 개선 등을 통해 검색의 정확도와 재현율을 극대화합니다. * ‘관계형 AI’ 비전 실행: 사용자의 대화 이력을 기억하고 활용하는 ‘관계형 AI’ 비전을 실행하며, 락인 효과를 만듭니다. * 평가 및 피드백 루프 구축: Ragas 등 RAG 평가 프레임워크를 CI/CD에 연동하고, 사용자 로그를 분석하여 시스템을 개선하는 피드백 루프를 구축합니다. * 컨텍스트 엔지니어링 및 보안: LLM 성능을 극대화하는 프롬프트를 설계하고, 프롬프트 인젝션 등으로부터 시스템을 보호하는 가드레일을 구축합니다. * Python 기반의 AI/ML 서비스 개발 경험 (3년 이상) * LangChain, LangGraph 에 대한 깊은 이해와 복잡한 AI 에이전트 및 RAG 시스템 개발 경험 (필수) * 검색 시스템(Search System) 및 랭킹(Ranking) 모델에 대한 깊은 이해 * GPT, Claude, Gemini 등 다양한 모델의 특성을 이해하고 적재적소에 활용할 수 있는 분 * LLM의 성능을 측정하고 개선하기 위한 실험 설계 및 데이터 분석 능력 * RAG 평가 프레임워크 사용 경험 * LLM 파인튜닝 경험 * 실시간 스트리밍 기반 서비스 개발 경험 * 이커머스 분야에서 추천 시스템이나 챗봇을 개발해 본 경험",2025.12.31,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=331951&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
331952,[AI/LLM] Core Data Engineer(RAG Pipeline Lead),제로,"• 수집된 Raw Data를 전처리, 임베딩, 인덱싱 하여 Vector DB에 적재하는 전 과정을 설계하고 최적화 합니다. • LLM 비용 효율화와 응답 속도 개선을 위한 모델 라우팅, 캐싱 전략, Fallback 메커니즘 구현 • Vector DB를 활용하여 수백만 건의 데이터셋에서도 ms 단위의 검색 속도 보장 • 하이브리드 검색 로직 구현 및 리랭킹 알고리즘을 통한 정확도 극대화 • 데이터 파이프라인의 안정성을 위한 모니터링 시스템 구축, 자동 재시도 및 DLQ 처리 구현 • 데이터 버전 관리 및 정합성 검증 프로세스 도입 • Schema-less 데이터 처리 구조 설계 * [필수] Python 기반의 백엔드 또는 데이터 엔지니어링 경력 4년 이상 * [필수] 비정형 텍스트/이미지 데이터를 처리하고 가공해 본 경험 (ETL/ELT 구축 경험) * [필수] Vector DB(Pinecone, Milvus, Qdrant 등)의 내부 동작 원리(HNSW, Inverted Index 등)를 이해하고 운영해 보신 분 * [필수] LLM 기반 애플리케이션 개발 경험 (RAG 구조에 대한 명확한 이해) * [중요] 특정 라이브러리에 의존하지 않고, 직접 로직을 구현하여 문제를 해결할 수 있는 분 * 대용량 데이터 처리를 위한 비동기 프로그래밍(AsyncIO, Celery 등) 및 분산 처리 경험 * 검색 엔진 튜닝 경험이 있거나, 검색 랭킹 알고리즘을 개선해 본 경험 (Best) * Knowledge Graph 구축 또는 온톨로지 설계 경험 * 대규모 데이터 파이프라인 오케스트레이션 도구(Airflow, Prefect, Dagster 등) 운영 경험 * 데이터 웨어하우스(BigQuery) 및 데이터 레이크 구축 경험 * AI/ML 모델 서빙 및 MLOps 파이프라인 구축 경험",2026.01.22,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=331952&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
331988,AI Backend Engineer,라이브데이터,"• 교육,금융분야를 포함한 회사내의 다양한 AI Agent 개발 프로젝트에 참여해요. • LLM을 활용한 RAG, Agentic AI Workflow 기반으로 사용자에게 의미있는 데이터를 생성해요. • MCP, A2A와 같은 프로토콜에 맞는 API를 개발해요. • langChain, langGraph와 같은 도구를 이용하여 Reasoning Graph를 설계하고 검증해요. • Few-shot, In-context-learning, CoT, ReAct와 같은 프롬프트 엔지니어링 기법을 실적용해요. • LLM-as-a-judge 기법으로 에이전트의 품질을 평가해요. • 3년 이상의 관련 직무 경험을 갖추신 분 • 백엔드 서비스 개발 경험이 풍부한 분 (Python, Typescript 우대) • 안정적이고 확장 가능한 데이터 수집 및 파이프라인을 상용서비스에 적용한 경험이 있는 분 • 새로운 기술 및 방법을 빠르게 학습하는데 익숙하신 분 • 효율적이고 논리적인 커뮤니케이션을 잘 하시는 분 • 빠른 성장을 추구하는 분 • 관련분야 석사,박사 학위를 소지하신 분 • RAG 방식 AI챗봇 개발 경험이 있으신 분 • LLM을 활용한 유료 서비스 개발·운영 경험이 있으신 분 • Vector DB, Similarity Search 등 실서비스 구현 경험이 있으신 분 • 소규모 LLM 파인튜닝 경험이 있으신 분 • 스타트업 환경에서 서비스 스케일업을 성공적으로 이끈 경험이 있으신 분 • Cursor, Antigravity와 같은 AI 도구 및 툴 사용에 능숙하신 분",2026.01.20,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=331988&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
332059,[인턴] 백엔드 엔지니어,낭만아지트,"1) 플랫폼의 코어 백엔드 시스템을 함께 개발 및 고도화 2) API 서버 개발 및 운영 • 서비스(App/Web)를 위한 RESTful API 설계 및 개발 3) AI 모델 연동 시스템 구축 • AI 에이전트와 백엔드 간의 연동 파이프라인 구축 4) 데이터베이스 설계 및 최적화 • 정형 데이터(매물 정보) 처리를 위한 DB설계 • AI 검색을 위한 Vector DB구축 및 최적화 5) 하이브리드 검색 엔진 고도화 • 정형 필터와 비정형 벡터 검색을 결합한 하이브리드 검색 로직 구현 • 경력 무관(신입 지원 가능) • Computer Science 기초 지식(자료구조, 알고리즘, 데이터베이스 등)을 보유하신 분 • 하나 이상의 서버 사이드 언어(Python, Java, Node.js 등)를 능숙하게 다루시는 분 • RESTful API에 대한 이해가 있고, 직접 구현해보신 경험이 있는 분 • Git을 활용한 소스 코드 버전 관리 및 협업이 가능하신 분 • 새로운 기술을 배우는 것을 두려워하지 않고, 주도적으로 문제를 해결하려는 분 • 인턴(수습기간) 3개월 평가 후 정규직 전환이 가능한 분 (졸업예정자 또는 기졸업자) • 성공에 대한 열망을 가지고 도전을 즐길 수 있는 분 • Python(FastAPI) 기반의 웹 프레임워크 사용 경험이 있으신 분 • Java(SpringBoot) 기반의 웹 프레임워크 사용 경험이 있으신 분 • Vector DB 사용 경험이나 이해도가 있으신 분 • MSA(Micro-Service Architecture) 구조에 대한 이해나 관심이 있으신 분 • Docker, Kubernetes 등 컨테이너 기반 환경 경험이 있으신 분 • Gemini API, LangChain 등을 활용한 LLM 어플리케이션 개발 경험이 있으신 분 • 부동산 시장 또는 프롭테크 산업에 대한 관심을 가진 분",2026.01.06,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=332059&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
332163,[나만의집] 백엔드 엔지니어 (1~3년),낭만아지트,"1) 플랫폼의 코어 백엔드 시스템을 함께 개발 및 고도화 2) API 서버 개발 및 운영 • 서비스(App/Web)를 위한 RESTful API 설계 및 개발 3) AI 모델 연동 시스템 구축 • AI 에이전트와 백엔드 간의 연동 파이프라인 구축 4) 데이터베이스 설계 및 최적화 • 정형 데이터(매물 정보) 처리를 위한 DB설계 • AI 검색을 위한 Vector DB구축 및 최적화 5) 하이브리드 검색 엔진 고도화 • 정형 필터와 비정형 벡터 검색을 결합한 하이브리드 검색 로직 구현 • 해당 직무 경력 1년 이상 • Computer Science 기초 지식(자료구조, 알고리즘, 데이터베이스 등)을 보유하신 분 • 하나 이상의 서버 사이드 언어(Python, Java, Node.js 등)를 능숙하게 다루시는 분 • RESTful API에 대한 이해가 있고, 직접 구현해보신 경험이 있는 분 • Git을 활용한 소스 코드 버전 관리 및 협업이 가능하신 분 • 새로운 기술을 배우는 것을 두려워하지 않고, 주도적으로 문제를 해결하려는 분 • 인턴(수습기간) 3개월 평가 후 정규직 전환이 가능한 분 (졸업예정자 또는 기졸업자) • 성공에 대한 열망을 가지고 도전을 즐길 수 있는 분 • Python(FastAPI) 기반의 웹 프레임워크 사용 경험이 있으신 분 • Java(SpringBoot) 기반의 웹 프레임워크 사용 경험이 있으신 분 • Vector DB 사용 경험이나 이해도가 있으신 분 • MSA(Micro-Service Architecture) 구조에 대한 이해나 관심이 있으신 분 • Docker, Kubernetes 등 컨테이너 기반 환경 경험이 있으신 분 • Gemini API, LangChain 등을 활용한 LLM 어플리케이션 개발 경험이 있으신 분 • 부동산 시장 또는 프롭테크 산업에 대한 관심을 가진 분",2026.01.06,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=332163&infoTypeCd=CWT&infoTypeGroup=tb_workinfogubun
